STA_ID,Station_Name,Elevation,Latitude,Longitude,Nearby_City,HydroID,BasinID,Owner,Maintenance,Operator,MapID,CollectID,County,Basin,Agency,HydroArea,Sensors
NPH,NAPA R NR ST HELENA,170,38.498,-122.427,SAINT HELENA,2,1901, , ,58,16,0,NAPA,NAPA R,US Geological Survey,SAN FRANCISCO BAY,"65,66"
NRF,NORVELL FLAT,5700,40.482,-121.007,,8,10401, , ,20,9,0,LASSEN,SUSAN R,Eagle Lake Ranger District,NORTH LAHONTAN,"3,18,82"
NRN,NAVARRO RIVER NEAR NAVARRO,5,39.17045593,-123.6680679,NAVARRO,1,1610, , ,58,11,0,MENDOCINO,NAVARRO RIVER,US Geological Survey,NORTH COAST,"1,14,20,169"
NSA,NORTH FORK STANISLAUS RIVER NEAR AVERY,3388,38.244,-120.29,ARNOLD,6,8501, , ,58,18,0,CALAVERAS,STANISLAUS R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20"
NSD,NORTH FORK STANISLAUS R BLW DIVERSION,6640,38.434,-120.018,ARNOLD,6,8501, , ,615,18,37,CALAVERAS,STANISLAUS R,Northern California Power Agency,SAN JOAQUIN RIVER,"1,14,20"
NSH,NAPA FIRE DEPARTMENT,35,38.283,-122.267,,2,1901, , ,128,16,13,NAPA,NAPA R,Napa County,SAN FRANCISCO BAY,2
NSL,NATIONAL STEEL,0,38.1221,-121.8881,BIRD'S LANDING,5,6501, , ,705,17,0,SOLANO,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,21,25,100"
NSN,NORTH SAN ANDREAS,617,37.612,-122.443,SAN BRUNO,2,2650, , ,182,22,2,SAN MATEO,SAN MATEO CREEK,San Francisco PUC,SAN FRANCISCO BAY,"14,16,45"
NSW,NEW SPICER MEADOW RESERVOIR,6515,38.393,-119.998,BEAR VALLEY,6,8501, , ,105,18,5,TUOLUMNE,STANISLAUS R,Calaveras County,SAN JOAQUIN RIVER,"6,7,23"
NTH,NORTH LAKE,9300,37.228,-118.62,,9,11001, , ,1,26,0,INYO,OWENS R,CA Dept of Water Resources,SOUTH LAHONTAN,"3,18,82"
NTP,NATURE POINT,5150,37.342,-119.36,COARSEGOLD,6,9001,50,700,50,25,0,MADERA,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,4,14,16,30,31,32,45"
NTR,NF TRINITY RIVER AT HELENA,1345,40.782,-123.127,HELENA,1,901, , ,404,7,0,TRINITY,TRINITY R,US Geological Survey & US Bureau of Reclamation,NORTH COAST,"1,4,14,20,25"
NVD,NEVADA CITY,2781,39.25,-121.001,NEVADA CITY,5,7401, , ,129,13,0,NEVADA,YUBA R,Nevada County,SACRAMENTO RIVER,"2,45"
NVN,NAVION,140,38.706,-121.311,FOOTHILL FARMS,5,7701, , ,134,17,0,SACRAMENTO,AMERICAN R,Sacramento County,SACRAMENTO RIVER,2
NYR,N YUBA R BL BULLARDS BAR DAM,1350,39.391,-121.143,NORTH SAN JUAN,5,7401, , ,58,13,0,YUBA,YUBA R,US Geological Survey,SACRAMENTO RIVER,"1,14,20"
NYS,N YUBA R. ABV SLATE CK NR STRAWBERRY,2000,39.5247,-121.0906,STRAWBERRY,5,7401,83,350,83,13,0,YUBA,YUBA R,Yuba County Water Agency,SACRAMENTO RIVER,"1,14,20"
O8I,OROVILLE 8 STATION WETNESS INDEX,6000,39.623,-120.678,DOWNIEVILLE,5,7301, , ,703,13,0,SIERRA,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"159,160,161"
OAC,OAK CREEK,4855,36.843,-118.259,,9,11001, , ,3,32,0,INYO,OWENS R,CAL FIRE,SOUTH LAHONTAN,2
OAD,OLD RIVER NEAR DMC ABOVE DAM,4,37.81032181,-121.5421066,TRACY,6,9001, , ,1,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,25,27,28,61,62,100,141,144"
OBB,STANISLAUS R AT ORANGE BLOSSOM BRIDGE,117,37.783,-120.75,OAKDALE,6,8501,700,999,1,24,0,STANISLAUS,STANISLAUS R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,20,25,41,100,169"
OBD,OLD RIVER NEAR DMC BELOW DAM,4,37.81096268,-121.5439377,TRACY,6,9001, , ,1,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,25,100,141,144"
OBI,OLD RIVER AT BACON ISLAND (USGS),10,37.96936798,-121.5722198,BRENTWOOD,6,8101, , ,5,999,0,SAN JOAQUIN,DELTA,USGS and DWR,SAN JOAQUIN RIVER,"1,20,21,25,27,41,100"
OBS,STANISLAUS R NEAR ORANGE BLOSSOM BRIDGE,200,37.791,-120.765,KNIGHTS FERRY,6,8501, , ,801,24,0,STANISLAUS,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
OCL,ORESTIMBA CK AT RIVER RD NR CROWS LNDG,65,37.41354752,-121.0160446,CROWS LANDING,6,9001, , ,58,23,0,STANISLAUS,SAN JOAQUIN R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20,25,41,100"
ODA,ORINDA FIRE STATION 43,700,37.899588,-122.170402,ORINDA,2,2001, , ,107,21,0,CONTRA COSTA,EAST BAY,Contra Costa County,SAN FRANCISCO BAY,16
ODM,OLD RIVER AT DELTA MENDOTA CANAL,10,37.8102951,-121.5421448,TRACY,6,8101, , ,5,999,0,SAN JOAQUIN,DELTA,USGS and DWR,SAN JOAQUIN RIVER,"1,20,21,25,27,28,41,61,62,100"
OEM,OLD ENTERPRISE MILL,6600,36.243,-118.678,PORTERVILLE,7,9601, , ,3,32,0,TULARE,TULE R,CAL FIRE,TULARE LAKE,"3,18,82"
OGO,OGO RANGER STATION,1300,40.423,-122.737,REDDING,5,6901,700,999,700,8,0,SHASTA,COTTONWOOD CR,CA Dept of Water Resources/Flood Management,SACRAMENTO RIVER,"2,4,14,16,45"
OH1,OLD RIVER AT HEAD,15,37.80755234,-121.3312531,TRACY,6,9001, , ,1,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,20,21,25,27,28,41,61,62,100,115,144"
OH4,OLD RIVER AT HIGHWAY 4,10,37.891109,-121.569168,BYRON,6,8101, , ,58,23,0,CONTRA COSTA,DELTA,US Geological Survey,SAN JOAQUIN RIVER,"1,20,21,25,100,221"
OHD,OUR HOUSE DAM,1960,39.412,-120.9964,NORTH SAN JUAN,5,7401,83,1,700,14,0,YUBA,YUBA R,CA Dept of Water Resources/Flood Management,SACRAMENTO RIVER,"4,14,16,30,31,32,45"
OKB,OAK BOTTOM,1326,40.651,-122.606,LEWISTON,5,6501, , ,55,8,0,SHASTA,SACRAMENTO R,National Park Service,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
OKC,OAKDALE CANAL,350,37.859,-120.632,KNIGHTS FERRY,6,8601, , ,58,24,0,TUOLUMNE,TUOLUMNE R,US Geological Survey,SAN JOAQUIN RIVER,"23,69"
OKH,OAKHURST,2360,37.3447,-119.6758,OAKHURST,6,8901, , ,56,25,0,MADERA,FRESNO R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,45"
OKM,OAKLAND MUSEUM,30,37.8,-122.267,OAKLAND,2,2801, , ,40,22,0,ALAMEDA,SF BAY,National Weather Service,SAN FRANCISCO BAY,2
OKW,OAKDALE WEATHER STATION,186,37.7347,-120.845,OAKDALE,6,8501, , ,150,24,0,STANISLAUS,STANISLAUS R,Stanislaus County,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,77,78"
OLD,OLD RIVER NEAR TRACY,5,37.80480957,-121.4495621,TRACY,5,8101, , ,703,999,0,SAN JOAQUIN,DELTA,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"1,5,14,20,21,25,100,141,144"
OLR,OLD RIVER NEAR TRACY,5,37.805,-121.449,TRACY,5,8101, , ,1,23,0,SAN JOAQUIN,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14"
OLV,OLIVE SPRINGS QUARRY,480,37.063,-121.925,SANTA CRUZ,3,2901, , ,144,23,0,SANTA CRUZ,SAN LORENZO R,Santa Cruz County,CENTRAL COAST,16
OMN,MANZANITA LAKE (OLD),6000,40.533,-121.55,,5,6701, , ,999,9,0,SHASTA,PIT R,None Specified,SACRAMENTO RIVER,"3,18,82"
OMR,OLD & MIDDLE RVRS TIDALLY FILTERED EST,10,37.97,-121.5711,,6,8101, , ,703,23,6,SAN JOAQUIN,DELTA,CA Dept of Water Resources/O & M,SAN JOAQUIN RIVER,"20,41"
OMT,O&M REAL TIME MONITORING TEST STATION,13,38.5755,-121.4977,SACRAMENTO,5,6501, , ,703,17,0,SACRAMENTO,SACRAMENTO R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"4,14,30,31,32"
ONF,ONEILL FOREBAY,225,37.067,-121.067,LOS BANOS,6,9201, , ,1,23,0,MERCED,SAN JOAQUIN VLY WEST,CA Dept of Water Resources,SAN JOAQUIN RIVER,"6,15"
ONG,O'NEILL FOREBAY @ GIANELLI PUMPING PLANT,0,37.0666,-121.0719,LOS BANOS,6,9001, , ,705,23,21,MERCED,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"27,61,62,100,101,146,148,149,150,151,152,153,179"
ONI,CHECK 13 (O'NEILL INTAKE),176,37.091,-121.036,LOS BANOS,6,9001, , ,50,23,0,MERCED,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"14,25,100"
ONN,ONION CREEK,6100,39.275,-120.358,,5,7701, , ,43,14,0,PLACER,AMERICAN R,Central Sierra Snow Lab,SACRAMENTO RIVER,"3,18,82"
ONO,OAKLAND NORTH,1500,37.867,-122.217,OAKLAND,2,2001, , ,302,22,0,ALAMEDA,EAST BAY,Oakland Fire Services Agency,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,30,31,32,77,78"
OPS,OPENSHAW,268,39.589833,-121.635161,OROVILLE,5,6901, , ,3,12,2,BUTTE,COTTONWOOD CR,CAL FIRE,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
ORA,STANISLAUS R AT OAKDALE REC AREA,98,37.771,-120.867,OAKDALE,6,8501, , ,801,24,0,STANISLAUS,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
ORB,OLD RIVER AT BYRON,18,37.89,-121.57,BYRON,6,9001, , ,1,23,0,CONTRA COSTA,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,141,144"
ORD,SACRAMENTO R AT ORD FERRY-MAIN CHANNEL,115,39.62813187,-121.9931793,CHICO,5,6501,700,999,1,13,0,GLENN,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,41,169"
ORE,ORESTIMBA CREEK NR NEWMAN,0,37.31549072,-121.125206,NEWMAN,6,9001, , ,58,23,0,STANISLAUS,SAN JOAQUIN R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20"
ORF,OROVILLE FISH HATCH.,171,39.517,-121.55,OROVILLE,5,7301, , ,40,13,0,BUTTE,FEATHER R,National Weather Service,SACRAMENTO RIVER,2
ORH,MIDDLE YUBA RIVER BELOW OUR HOUSE DAM,1958,39.412,-120.997,NORTH SAN JUAN,5,7401, , ,158,14,0,YUBA,YUBA R,Yuba County,SACRAMENTO RIVER,"1,20,41,204,210"
ORI,OLD RIVER AT CLIFTON COURT INTAKE,0,37.828,-121.5526,BYRON,6,9001, , ,704,23,0,CONTRA COSTA,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"20,21,25"
ORL,ORLAND,254,39.75,-122.2,ORLAND,5,7101, , ,40,12,0,GLENN,SACTO VLY WEST,National Weather Service,SACRAMENTO RIVER,2
ORM,OLD RIVER UPSTREAM OF MOUNTAIN HOUSE CRK,5,37.79384,-121.51738,TRACY,6,9001, , ,704,22,17,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"20,21,25,27,28,61,62,100"
ORN,ORANGEVALE W.C.,233,38.686,-121.219,ORANGEVALE,5,7701, , ,134,17,0,SACRAMENTO,AMERICAN R,Sacramento County,SACRAMENTO RIVER,2
ORO,OROVILLE DAM,900,39.54,-121.493,OROVILLE,5,7301,701,999,703,13,0,BUTTE,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,6,7,8,14,15,22,23,45,74,76,85,94,200,203"
ORQ,OLD RIVER @ QUIMBLY IS NEAR BETHEL IS,0,38.0272,-121.5645,BETHEL ISLAND,6,9001, , ,5,17,0,SAN JOAQUIN,SAN JOAQUIN R,USGS and DWR,SAN JOAQUIN RIVER,"1,20,21,25,27,100"
ORR,ORMSBY ROAD,2302,37.0669,-121.824,SCOTTS VALLEY,3,2901, , ,144,23,0,SANTA CRUZ,SAN LORENZO R,Santa Cruz County,CENTRAL COAST,16
ORT,OROVILLE-THERMALITO COMPLEX,9999,39.54,-121.493,OROVILLE,5,7301, , ,1,12,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,68
ORX,OLD RIVER ABOVE DOUGHTY CUT,8,37.810997,-121.386576,TRACY,6,9001, , ,704,23,17,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"20,21,25,100"
OSJ,OLD RIVER AT FRANKS TRACT NEAR TERMINOUS,0,38.0711,-121.5789,TERMINOUS,6,8101, , ,5,17,0,SAN JOAQUIN,DELTA,USGS and DWR,SAN JOAQUIN RIVER,"1,20,21,25,27,28,61,100,222,223,224"
OSO,OAKLAND SOUTH,1000,37.7881,-122.1436,OAKLAND,2,2001, , ,302,22,0,ALAMEDA,EAST BAY,Oakland Fire Services Agency,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,30,31,32,45,77,78"
OTR,OWENS RIVER BELOW TINEMAHA RESERVOIR,3882,37.058,-118.225,POVERTY HILLS,9,11001, , ,170,26,0,INYO,OWENS R,Los Angeles County,SOUTH LAHONTAN,65
OVC,OWENS VALLEY,4640,37.39,-118.55,BISHOP,9,11001, , ,3,26,0,INYO,OWENS R,CAL FIRE,SOUTH LAHONTAN,"2,4,9,10,12,13,14,26,30,31,32,77,78"
OVD,OVD #1 RAWS NEAR BISHOP 2N,7200,37.860279,-119.096664,BISHOP,9,10901, , ,59,25,2,MONO,MONO LAKE,US Bureau of Land Management,SOUTH LAHONTAN,"2,4,9,10,11,12,13,14,77,78"
OWC,OWENS CAMP,4500,38.733,-120.245,KYBURZ,5,7701, , ,44,18,0,EL DORADO,AMERICAN R,US Forest Service,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,26,77,78"
OWL,OWENS RIVER-LONG VLY,2065,37.5875,-118.7084,BISHOP,9,11001, , ,71,26,0,MONO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,"65,66"
OWN,OWENS CREEK DAM,424,37.282,-120.187,PLANADA,6,8701, , ,56,24,0,MARIPOSA,MERCED R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,6,15,22,23,45,76,91"
OWQ,OWENS CK BLW OWENS DAM,357,37.2733,-120.2783,PLANADA,6,8701, , ,56,24,0,MERCED,MERCED R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"1,2,14"
OWS,OROVILLE DAM SPILLWAY WEATHER STATION,880,39.543,-121.491,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"4,9,10,12,14,30,31,32,77,78,103,104,105"
OWW,OATS MEADOW,5000,39.711728,-120.971153,LA PORTE,5,7301, , ,999,14,0,PLUMAS,FEATHER R,None Specified,SACRAMENTO RIVER,"3,18"
OXB,MIDDLE FK AMERICAN R NR OXBOW PH,1070,39.006,-120.76,FORESTHILL,5,7701,58,700,87,14,0,PLACER,AMERICAN R,Placer County Water Agency,SACRAMENTO RIVER,"1,14,20"
PAA,PALO ALTO 3E,7,37.439,-122.107,PALO ALTO,2,2801, , ,143,22,0,SANTA CLARA,SF BAY,Santa Clara County,SAN FRANCISCO BAY,16
PAN,PANAMINT,6880,36.117,-117.083,PANAMINT,9,11301, , ,59,33,0,INYO,AMARGOSA R,US Bureau of Land Management,SOUTH LAHONTAN,"2,4,9,10,12,13,14,26,30,31,32,77,78"
PAR,PARDEE,568,38.25,-120.85,VALLEY SPRINGS,6,8301, , ,86,18,0,CALAVERAS,MOKELUMNE R,East Bay Municipal Utility District,SAN JOAQUIN RIVER,"2,6,15,22,23,45,76"
PBM,PUTAH CK BLW DRY CK AT MIDDLETOWN,1080,38.76,-122.6153,MIDDLETOWN,5,8001, , ,58,15,2,LAKE,PUTAH CR,US Geological Survey,SACRAMENTO RIVER,"1,14,16,45"
PCF,PACIFIC HOUSE (OBSERVER),3400,38.765,-120.5,POLLACK PINES,5,7701, , ,40,18,0,EL DORADO,AMERICAN R,National Weather Service,SACRAMENTO RIVER,"2,45"
PCG,PUTAH CREEK NEAR GUENOC,914,38.77878952,-122.5174789,COYOTE VALLEY,5,8001, , ,58,16,0,LAKE,PUTAH CR,US Geological Survey,SACRAMENTO RIVER,"1,14,20"
PCH,PANOCHE ROAD,500,36.636,-120.64,PANOCHE,6,9201, , ,3,30,0,FRESNO,SAN JOAQUIN VLY WEST,CAL FIRE,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14"
PCK,PECKINPAH,5150,37.25,-119.458,SOUTH FORK,6,9001,50,700,50,25,0,MADERA,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,4,14,16,30,31,32,45"
PCO,PARADISE CUT ABV OLD R,26,37.8019444,-121.412306,TRACY,6,8101, , ,704,23,2,SAN JOAQUIN,DELTA,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"14,25,100"
PCR,PINECREST (PG&E),5600,38.2,-119.983,SONORA,6,8501, , ,60,19,0,TUOLUMNE,STANISLAUS R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"2,12,14,30,31,32,45"
PCT,PORT CHICAGO,0,38.059,-122.025,WEST PITTSBURG,5,8101, , ,50,16,0,CONTRA COSTA,DELTA,US Bureau of Reclamation,SACRAMENTO RIVER,"14,25,100,102"
PCV,PLACERVILLE,1850,38.7,-120.82,PLACERVILLE,5,7701, , ,40,18,0,EL DORADO,AMERICAN R,National Weather Service,SACRAMENTO RIVER,"2,45"
PDC,PARADISE CUT,8,37.8020598,-121.4122564,TRACY,6,9001, , ,1,23,21,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"20,21,25,100"
PDE,PARADISE,1750,39.7536,-121.6247,PARADISE,5,7301,1,1,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"2,4,9,10,12,14,16,45,77,78"
PDO,PUTAH DIVERSION OFFICE (PDO),175,38.492016,-122.003517,WINTERS,5,8001, , ,221,15,34,SOLANO,PUTAH CR,Solano County Water Agency,SACRAMENTO RIVER,45
PDP,PARADISE PEAK,5800,40.558,-122.748,LEWISTON,1,901, , ,26,8,0,TRINITY,TRINITY R,Hayfork Ranger District,NORTH COAST,"3,18"
PDR,MILL CREEK NEAR PIEDRA,550,36.819,-119.3409,PIEDRA,6,9401, , ,56,31,0,FRESNO,KINGS R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"1,14,20,41"
PDS,PARADISE MEADOW,7650,38.047,-119.67,MATHER,6,8601,702,702,702,19,0,TUOLUMNE,TUOLUMNE R,CA Dept of Water Resources/Snow Surveys,SAN JOAQUIN RIVER,"3,4,14,18,30,31,32,82"
PDT,PODESTA,7200,38.605,-120.228,,6,8301, , ,12,18,0,EL DORADO,MOKELUMNE R,Amador Ranger District,SAN JOAQUIN RIVER,"3,18,82"
PEL,PELICAN POINT AT ROARING RIVER,0,38.110869,-121.9718,MONTEZUMA,5,8101, , ,705,17,21,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14"
PFH,PACIFIC HOUSE,3440,38.76,-120.5,PACIFIC HOUSE,5,7701,50,700,50,18,0,EL DORADO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"2,4,14,16,30,31,32,45,203"
PFV,PACIFIC VALLEY,7500,38.517,-119.9,,6,8301, , ,67,19,0,ALPINE,MOKELUMNE R,Pacific Gas and Electric Company,SAN JOAQUIN RIVER,"3,18,82"
PFW,PINE FLAT WEATHER,610,36.8236,-119.3369,SANGER,6,9401, , ,56,31,0,FRESNO,KINGS R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,4,9,10,12,14,17,26,29,30,31,32,45,47,175"
PGM,PEREGOY MEADOWS,7000,37.667,-119.625,,6,8701, , ,52,25,0,MARIPOSA,MERCED R,Yosemite National Park,SAN JOAQUIN RIVER,"3,18,82"
PHA,MCPHAILS PEAK,3353,36.6567,-121.3664,SALINAS,3,3101, , ,40,29,0,SAN BENITO,SAN BENITO R,National Weather Service,CENTRAL COAST,"4,9,10,12,16"
PHL,PHILLIPS,6800,38.818,-120.072,,5,7701, , ,1,18,0,EL DORADO,AMERICAN R,CA Dept of Water Resources,SACRAMENTO RIVER,"3,18,82"
PHM,PACIFIC HOUSE (DWR-2),3400,38.765,-120.5,POLLACK PINES,5,7701, , ,40,18,0,EL DORADO,AMERICAN R,National Weather Service,SACRAMENTO RIVER,"2,45"
PIH,PILOT HILL (CDF),1200,38.8317,-121.0092,,5,7701, , ,3,17,0,EL DORADO,AMERICAN R,CAL FIRE,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,77,78"
PIL,PILARCITOS CREEK BL STONE DAM,500,37.52466202,-122.3994141,REDWOOD CITY,2,2601, , ,58,22,0,SAN MATEO,COAST-SAN MATEO,US Geological Survey,SAN FRANCISCO BAY,"1,14,20"
PIN,PINE GROVE,2440,38.4,-120.633,PINE GROVE,6,8301,700,700,1,18,0,AMADOR,MOKELUMNE R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"2,4,14,16,45"
PKC,PIKE COUNTY,3714,39.475,-121.202,YUBA CITY,5,7401, , ,44,13,0,YUBA,YUBA R,US Forest Service,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,30,31,32,45,77,78"
PKR,PARK RIDGE,7540,36.7242,-118.9425,PINEHURST,6,9401, , ,55,31,2,FRESNO,KINGS R,National Park Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,77,78"
PLC,PALERMO CANAL,548,39.533,-121.482,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,69
PLD,PILARCITOS DAM,700,37.548,-122.422,SAN MATEO,2,2650, , ,182,22,0,SAN MATEO,SAN MATEO CREEK,San Francisco PUC,SAN FRANCISCO BAY,"14,16,45"
PLE,PLUMAS EUREKA PARK,5165,39.75,-120.35,,5,7301, , ,132,14,0,PLUMAS,FEATHER R,Plumas County,SACRAMENTO RIVER,2
PLG,NORTH FORK FEATHER RIVER AT PULGA,1305,39.794,-121.451,PARADISE,5,7301, , ,60,13,0,BUTTE,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"1,14,20"
PLL,LAKE PILLSBURY,1807,39.408,-122.958,POTTER VALLEY,1,1201, , ,60,12,0,LAKE,EEL R,Pacific Gas & Electric,NORTH COAST,15
PLP,PILOT PEAK (DWR),6800,39.78589249,-120.8777771,QUINCY,5,7301,701,701,703,999,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,4,14,18,45,82,237,238"
PLV,PLEASANT VALLEY,360,36.9897,-121.8306,CORRALITOS,3,3201, , ,144,29,0,SANTA CRUZ,PAJARO R,Santa Cruz County,CENTRAL COAST,16
PM1,PUMPING PLANT 1,34,38.93185425,-121.6341476,YUBA CITY,5,6501, , ,711,999,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,25"
PM2,PUMPING PLANT 2,34,39.0263176,-121.7267685,YUBA CITY,5,6501, , ,711,999,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14"
PM3,PUMPING PLANT 3,34,39.12023926,-121.7791138,YUBA CITY,5,6501, , ,1,999,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14"
PMC,PUMPING PLANT AT MIDDLE CREEK,1380,39.14231491,-122.9022751,UPPER LAKE,2,7901, , ,1,999,0,LAKE,CACHE CR,CA Dept of Water Resources,SAN FRANCISCO BAY,"1,14,16"
PMD,POISON MEADOW,6800,37.397,-119.518,SUGAR PINE,6,9001, , ,35,25,0,MADERA,SAN JOAQUIN R,Bass Lake Ranger District,SAN JOAQUIN RIVER,"3,18,82"
PMN,PIT RIVER NEAR MONTGOMERY CREEK,1036,40.843,-122.016,BURNEY,5,6701,50,999,50,8,0,SHASTA,PIT R,US Bureau of Reclamation,SACRAMENTO RIVER,"1,14,20,25,27,41,61"
PMR,PATTERSON MTN REPEATER,8140,36.9564,-119.0508,SANGER,6,9401, , ,56,31,0,FRESNO,KINGS R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"4,14,30,31,32"
PNB,PIONEER BASIN,10400,37.457,-118.795,,6,9001, , ,68,26,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"3,18,82"
PNC,PINECREST-STRAWBERRY,5620,38.2,-119.984,SONORA,6,8501, , ,60,19,0,TUOLUMNE,STANISLAUS R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"2,45"
PNF,PINE FLAT DAM,970,36.833,-119.325,FRESNO,7,9401, , ,56,31,0,FRESNO,KINGS R,US Army Corps of Engineers,TULARE LAKE,"2,6,7,8,15,22,23,31,32,45,64,76,91,93,94,200,203"
PNH,PANOCHE 2W,1320,36.6,-120.867,,6,9301, , ,40,30,0,SAN BENITO,SAN JOAQUIN FLOOR,National Weather Service,SAN JOAQUIN RIVER,2
PNR,PONCIANO RIDGE,2610,36.4,-121.723,CARMEL VALLEY,3,3601, , ,127,29,0,MONTEREY,CARMEL R,Monterey County,CENTRAL COAST,16
PNT,PINEHURST,4060,36.68528,-119,PINEHURST,6,9401, , ,44,31,2,FRESNO,KINGS R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,17,26,31,32,45,77,78"
PNW,PINECREST 2 RAWS NEAR PINECREST 1SW,5600,38.186111,-120.010559,PINECREST,6,8601, , ,44,18,2,TUOLUMNE,TUOLUMNE R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,77,78"
POH,MERCED R AT POHONO BR NR YOSEMITE,3862,37.71687317,-119.666275,YOSEMITE,6,8701, , ,58,25,0,MARIPOSA,MERCED R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20,41,169"
POU,TUOLUMNE STF 2 PORTABLE RAWS,2800,37.9487,-120.2706,TUOLUMNE,6,8601, , ,44,24,2,TUOLUMNE,TUOLUMNE R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,77,78"
POV,POVERTY,2066,37.443056,-121.770556,MILPITAS,2,2101, , ,182,23,2,SANTA CLARA,ALAMEDA CR,San Francisco PUC,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
PPN,POINT PINOS,55,36.518,-121.931,MONTEREY,3,3701, , ,127,29,0,MONTEREY,MONTEREY COAST,Monterey County,CENTRAL COAST,2
